,timestamp,can_id,data_length,data,data_str,bi
55084,1532457973.961321,0C6,8,"['72', 'EA', '7C', '04', '7F', 'FF', 'B4', 'F1']",72EA7C047FFFB4F1,"['01110010', '11101010', '01111100', '00000100', '01111111', '11111111', '10110100', '11110001']"
55095,1532457973.961333,0C6,8,"['72', 'E0', '7B', 'C8', '7F', 'FF', 'B6', '36']",72E07BC87FFFB636,"['01110010', '11100000', '01111011', '11001000', '01111111', '11111111', '10110110', '00110110']"
55106,1532457973.981566,0C6,8,"['72', 'D5', '7B', 'E6', '7F', 'FF', 'B8', '21']",72D57BE67FFFB821,"['01110010', '11010101', '01111011', '11100110', '01111111', '11111111', '10111000', '00100001']"
55118,1532457973.981577,0C6,8,"['72', 'CB', '7B', 'FA', '7F', 'FF', 'BA', '15']",72CB7BFA7FFFBA15,"['01110010', '11001011', '01111011', '11111010', '01111111', '11111111', '10111010', '00010101']"
55130,1532457974.009846,0C6,8,"['72', 'C0', '7B', 'DC', '7F', 'FF', 'BC', '3C']",72C07BDC7FFFBC3C,"['01110010', '11000000', '01111011', '11011100', '01111111', '11111111', '10111100', '00111100']"
55141,1532457974.009855,0C6,8,"['72', 'B4', '7B', '6E', '7F', 'FF', 'BE', 'B4']",72B47B6E7FFFBEB4,"['01110010', '10110100', '01111011', '01101110', '01111111', '11111111', '10111110', '10110100']"
55152,1532457974.030712,0C6,8,"['72', 'A7', '7B', '00', '7F', 'FF', 'A0', '4D']",72A77B007FFFA04D,"['01110010', '10100111', '01111011', '00000000', '01111111', '11111111', '10100000', '01001101']"
55163,1532457974.030722,0C6,8,"['72', '99', '7A', 'C4', '7F', 'FF', 'A2', '96']",72997AC47FFFA296,"['01110010', '10011001', '01111010', '11000100', '01111111', '11111111', '10100010', '10010110']"
55177,1532457974.030732,0C6,8,"['72', '8C', '7A', 'D8', '7F', 'FF', 'A4', '8D']",728C7AD87FFFA48D,"['01110010', '10001100', '01111010', '11011000', '01111111', '11111111', '10100100', '10001101']"
55193,1532457974.050743,0C6,8,"['72', '7F', '7A', 'E2', '7F', 'FF', 'A6', '8E']",727F7AE27FFFA68E,"['01110010', '01111111', '01111010', '11100010', '01111111', '11111111', '10100110', '10001110']"
55202,1532457974.050750,0C6,8,"['72', '72', '7A', 'F6', '7F', 'FF', 'A8', '85']",72727AF67FFFA885,"['01110010', '01110010', '01111010', '11110110', '01111111', '11111111', '10101000', '10000101']"
55214,1532457974.071602,0C6,8,"['72', '65', '7A', 'F6', '7F', 'FF', 'AA', '90']",72657AF67FFFAA90,"['01110010', '01100101', '01111010', '11110110', '01111111', '11111111', '10101010', '10010000']"
55224,1532457974.071610,0C6,8,"['72', '58', '7A', 'F6', '7F', 'FF', 'AC', '9B']",72587AF67FFFAC9B,"['01110010', '01011000', '01111010', '11110110', '01111111', '11111111', '10101100', '10011011']"
55237,1532457974.099077,0C6,8,"['72', '4B', '7A', 'C4', '7F', 'FF', 'AE', 'D8']",724B7AC47FFFAED8,"['01110010', '01001011', '01111010', '11000100', '01111111', '11111111', '10101110', '11011000']"
55248,1532457974.099086,0C6,8,"['72', '3D', '7A', 'B0', '7F', 'FF', 'B0', 'F8']",723D7AB07FFFB0F8,"['01110010', '00111101', '01111010', '10110000', '01111111', '11111111', '10110000', '11111000']"
55260,1532457974.120265,0C6,8,"['72', '2F', '7A', '9C', '7F', 'FF', 'B2', '18']",722F7A9C7FFFB218,"['01110010', '00101111', '01111010', '10011100', '01111111', '11111111', '10110010', '00011000']"
55270,1532457974.120276,0C6,8,"['72', '22', '7A', 'B0', '7F', 'FF', 'B4', '0F']",72227AB07FFFB40F,"['01110010', '00100010', '01111010', '10110000', '01111111', '11111111', '10110100', '00001111']"
55282,1532457974.120284,0C6,8,"['72', '14', '7A', 'C4', '7F', 'FF', 'B6', '07']",72147AC47FFFB607,"['01110010', '00010100', '01111010', '11000100', '01111111', '11111111', '10110110', '00000111']"
55295,1532457974.139854,0C6,8,"['72', '08', '7A', 'F6', '7F', 'FF', 'B8', 'DF']",72087AF67FFFB8DF,"['01110010', '00001000', '01111010', '11110110', '01111111', '11111111', '10111000', '11011111']"
55311,1532457974.160926,0C6,8,"['71', 'FC', '7B', '5A', '7F', 'FF', 'BA', '85']",71FC7B5A7FFFBA85,"['01110001', '11111100', '01111011', '01011010', '01111111', '11111111', '10111010', '10000101']"
55320,1532457974.160933,0C6,8,"['71', 'F1', '7B', '82', '7F', 'FF', 'BC', '66']",71F17B827FFFBC66,"['01110001', '11110001', '01111011', '10000010', '01111111', '11111111', '10111100', '01100110']"
55332,1532457974.160942,0C6,8,"['71', 'E4', '7B', '5A', '7F', 'FF', 'BE', '99']",71E47B5A7FFFBE99,"['01110001', '11100100', '01111011', '01011010', '01111111', '11111111', '10111110', '10011001']"
55342,1532457974.181266,0C6,8,"['71', 'D8', '7B', '00', '7F', 'FF', 'A0', '1D']",71D87B007FFFA01D,"['01110001', '11011000', '01111011', '00000000', '01111111', '11111111', '10100000', '00011101']"
55355,1532457974.181276,0C6,8,"['71', 'C9', '7A', 'B0', '7F', 'FF', 'A2', '7B']",71C97AB07FFFA27B,"['01110001', '11001001', '01111010', '10110000', '01111111', '11111111', '10100010', '01111011']"
55366,1532457974.209689,0C6,8,"['71', 'BA', '7A', '2E', '7F', 'FF', 'A4', '0A']",71BA7A2E7FFFA40A,"['01110001', '10111010', '01111010', '00101110', '01111111', '11111111', '10100100', '00001010']"
55378,1532457974.209701,0C6,8,"['71', 'AA', '79', 'C0', '7F', 'FF', 'A6', '87']",71AA79C07FFFA687,"['01110001', '10101010', '01111001', '11000000', '01111111', '11111111', '10100110', '10000111']"
55388,1532457974.230302,0C6,8,"['71', '98', '79', '20', '7F', 'FF', 'A8', '37']",719879207FFFA837,"['01110001', '10011000', '01111001', '00100000', '01111111', '11111111', '10101000', '00110111']"
55401,1532457974.230314,0C6,8,"['71', '86', '78', 'F8', '7F', 'FF', 'AA', '70']",718678F87FFFAA70,"['01110001', '10000110', '01111000', '11111000', '01111111', '11111111', '10101010', '01110000']"
55414,1532457974.230325,0C6,8,"['71', '74', '78', 'EE', '7F', 'FF', 'AC', '8A']",717478EE7FFFAC8A,"['01110001', '01110100', '01111000', '11101110', '01111111', '11111111', '10101100', '10001010']"
55430,1532457974.250275,0C6,8,"['71', '63', '79', '5C', '7F', 'FF', 'AE', '2A']",7163795C7FFFAE2A,"['01110001', '01100011', '01111001', '01011100', '01111111', '11111111', '10101110', '00101010']"
55439,1532457974.250282,0C6,8,"['71', '53', '79', 'AC', '7F', 'FF', 'B0', 'E8']",715379AC7FFFB0E8,"['01110001', '01010011', '01111001', '10101100', '01111111', '11111111', '10110000', '11101000']"
55451,1532457974.271121,0C6,8,"['71', '45', '7A', '42', '7F', 'FF', 'B2', '5D']",71457A427FFFB25D,"['01110001', '01000101', '01111010', '01000010', '01111111', '11111111', '10110010', '01011101']"
55461,1532457974.271131,0C6,8,"['71', '38', '7A', 'CE', '7F', 'FF', 'B4', 'DC']",71387ACE7FFFB4DC,"['01110001', '00111000', '01111010', '11001110', '01111111', '11111111', '10110100', '11011100']"
55474,1532457974.291187,0C6,8,"['71', '2C', '7B', '5A', '7F', 'FF', 'B6', '59']",712C7B5A7FFFB659,"['01110001', '00101100', '01111011', '01011010', '01111111', '11111111', '10110110', '01011001']"
55486,1532457974.291197,0C6,8,"['71', '21', '7B', '96', '7F', 'FF', 'B8', '26']",71217B967FFFB826,"['01110001', '00100001', '01111011', '10010110', '01111111', '11111111', '10111000', '00100110']"
55498,1532457974.319660,0C6,8,"['71', '17', '7B', 'E6', '7F', 'FF', 'BA', 'DE']",71177BE67FFFBADE,"['01110001', '00010111', '01111011', '11100110', '01111111', '11111111', '10111010', '11011110']"
55508,1532457974.319666,0C6,8,"['71', '0E', '7C', '68', '7F', 'FF', 'BC', '62']",710E7C687FFFBC62,"['01110001', '00001110', '01111100', '01101000', '01111111', '11111111', '10111100', '01100010']"
55520,1532457974.339055,0C6,8,"['71', '08', '7D', '26', '7F', 'FF', 'BE', 'A7']",71087D267FFFBEA7,"['01110001', '00001000', '01111101', '00100110', '01111111', '11111111', '10111110', '10100111']"
55533,1532457974.339069,0C6,8,"['71', '03', '7D', 'EE', '7F', 'FF', 'A0', '02']",71037DEE7FFFA002,"['01110001', '00000011', '01111101', '11101110', '01111111', '11111111', '10100000', '00000010']"
55549,1532457974.360318,0C6,8,"['71', '02', '7E', 'F2', '7F', 'FF', 'A2', 'FC']",71027EF27FFFA2FC,"['01110001', '00000010', '01111110', '11110010', '01111111', '11111111', '10100010', '11111100']"
55558,1532457974.360330,0C6,8,"['71', '01', '7F', 'CE', '7F', 'FF', 'A4', '1E']",71017FCE7FFFA41E,"['01110001', '00000001', '01111111', '11001110', '01111111', '11111111', '10100100', '00011110']"
55570,1532457974.360349,0C6,8,"['71', '01', '80', '00', '7F', 'FF', 'A6', 'E9']",710180007FFFA6E9,"['01110001', '00000001', '10000000', '00000000', '01111111', '11111111', '10100110', '11101001']"
55580,1532457974.380771,0C6,8,"['71', '01', '7F', 'EC', '7F', 'FF', 'A8', 'FC']",71017FEC7FFFA8FC,"['01110001', '00000001', '01111111', '11101100', '01111111', '11111111', '10101000', '11111100']"
55593,1532457974.380780,0C6,8,"['71', '06', '81', '22', '7F', 'FF', 'AA', 'BD']",710681227FFFAABD,"['01110001', '00000110', '10000001', '00100010', '01111111', '11111111', '10101010', '10111101']"
55604,1532457974.401468,0C6,8,"['71', '0D', '82', 'C6', '7F', 'FF', 'AC', '0F']",710D82C67FFFAC0F,"['01110001', '00001101', '10000010', '11000110', '01111111', '11111111', '10101100', '00001111']"
55616,1532457974.401482,0C6,8,"['71', '17', '83', '8E', '7F', 'FF', 'AE', '3A']",7117838E7FFFAE3A,"['01110001', '00010111', '10000011', '10001110', '01111111', '11111111', '10101110', '00111010']"
55626,1532457974.429886,0C6,8,"['71', '23', '84', '4C', '7F', 'FF', 'B0', '6D']",7123844C7FFFB06D,"['01110001', '00100011', '10000100', '01001100', '01111111', '11111111', '10110000', '01101101']"
55638,1532457974.429898,0C6,8,"['71', '30', '84', 'EC', '7F', 'FF', 'B2', 'BE']",713084EC7FFFB2BE,"['01110001', '00110000', '10000100', '11101100', '01111111', '11111111', '10110010', '10111110']"
55651,1532457974.449984,0C6,8,"['71', '3E', '85', '64', '7F', 'FF', 'B4', '35']",713E85647FFFB435,"['01110001', '00111110', '10000101', '01100100', '01111111', '11111111', '10110100', '00110101']"
55667,1532457974.450000,0C6,8,"['71', '4D', '85', 'F0', '7F', 'FF', 'B6', '98']",714D85F07FFFB698,"['01110001', '01001101', '10000101', '11110000', '01111111', '11111111', '10110110', '10011000']"
55676,1532457974.470741,0C6,8,"['71', '5E', '86', '5E', '7F', 'FF', 'B8', '16']",715E865E7FFFB816,"['01110001', '01011110', '10000110', '01011110', '01111111', '11111111', '10111000', '00010110']"
55688,1532457974.470762,0C6,8,"['71', '6F', '86', 'AE', '7F', 'FF', 'BA', 'B3']",716F86AE7FFFBAB3,"['01110001', '01101111', '10000110', '10101110', '01111111', '11111111', '10111010', '10110011']"
55698,1532457974.470770,0C6,8,"['71', '81', '86', 'FE', '7F', 'FF', 'BC', '4F']",718186FE7FFFBC4F,"['01110001', '10000001', '10000110', '11111110', '01111111', '11111111', '10111100', '01001111']"
55711,1532457974.491033,0C6,8,"['71', '94', '87', '4E', '7F', 'FF', 'BE', 'E9']",7194874E7FFFBEE9,"['01110001', '10010100', '10000111', '01001110', '01111111', '11111111', '10111110', '11101001']"
55722,1532457974.491044,0C6,8,"['71', 'A7', '87', '4E', '7F', 'FF', 'A0', 'F4']",71A7874E7FFFA0F4,"['01110001', '10100111', '10000111', '01001110', '01111111', '11111111', '10100000', '11110100']"
55734,1532457974.519349,0C6,8,"['71', 'BA', '87', '62', '7F', 'FF', 'A2', 'CB']",71BA87627FFFA2CB,"['01110001', '10111010', '10000111', '01100010', '01111111', '11111111', '10100010', '11001011']"
55744,1532457974.519360,0C6,8,"['71', 'CC', '87', '08', '7F', 'FF', 'A4', '11']",71CC87087FFFA411,"['01110001', '11001100', '10000111', '00001000', '01111111', '11111111', '10100100', '00010001']"
55756,1532457974.532429,0C6,8,"['71', 'DC', '86', 'AE', '7F', 'FF', 'A6', '5A']",71DC86AE7FFFA65A,"['01110001', '11011100', '10000110', '10101110', '01111111', '11111111', '10100110', '01011010']"
55769,1532457974.532448,0C6,8,"['71', 'ED', '86', '72', '7F', 'FF', 'A8', '83']",71ED86727FFFA883,"['01110001', '11101101', '10000110', '01110010', '01111111', '11111111', '10101000', '10000011']"
55785,1532457974.560165,0C6,8,"['71', 'FD', '86', '4A', '7F', 'FF', 'AA', '99']",71FD864A7FFFAA99,"['01110001', '11111101', '10000110', '01001010', '01111111', '11111111', '10101010', '10011001']"
55794,1532457974.560176,0C6,8,"['72', '0C', '86', '04', '7F', 'FF', 'AC', 'CD']",720C86047FFFACCD,"['01110010', '00001100', '10000110', '00000100', '01111111', '11111111', '10101100', '11001101']"
55806,1532457974.580532,0C6,8,"['72', '1B', '85', 'F0', '7F', 'FF', 'AE', 'D1']",721B85F07FFFAED1,"['01110010', '00011011', '10000101', '11110000', '01111111', '11111111', '10101110', '11010001']"
55816,1532457974.580547,0C6,8,"['72', '2A', '85', 'E6', '7F', 'FF', 'B0', 'CA']",722A85E67FFFB0CA,"['01110010', '00101010', '10000101', '11100110', '01111111', '11111111', '10110000', '11001010']"
55829,1532457974.580560,0C6,8,"['72', '39', '85', 'F0', '7F', 'FF', 'B2', 'AF']",723985F07FFFB2AF,"['01110010', '00111001', '10000101', '11110000', '01111111', '11111111', '10110010', '10101111']"
55840,1532457974.601265,0C6,8,"['72', '49', '86', '0E', '7F', 'FF', 'B4', '7E']",7249860E7FFFB47E,"['01110010', '01001001', '10000110', '00001110', '01111111', '11111111', '10110100', '01111110']"
55852,1532457974.601276,0C6,8,"['72', '5A', '86', '72', '7F', 'FF', 'B6', '07']",725A86727FFFB607,"['01110010', '01011010', '10000110', '01110010', '01111111', '11111111', '10110110', '00000111']"
55862,1532457974.629694,0C6,8,"['72', '6C', '86', 'D6', '7F', 'FF', 'B8', '8F']",726C86D67FFFB88F,"['01110010', '01101100', '10000110', '11010110', '01111111', '11111111', '10111000', '10001111']"
55874,1532457974.629708,0C6,8,"['72', '80', '87', '9E', '7F', 'FF', 'BA', 'B0']",7280879E7FFFBAB0,"['01110010', '10000000', '10000111', '10011110', '01111111', '11111111', '10111010', '10110000']"
55887,1532457974.649756,0C6,8,"['72', '97', '88', '84', '7F', 'FF', 'BC', 'B0']",729788847FFFBCB0,"['01110010', '10010111', '10001000', '10000100', '01111111', '11111111', '10111100', '10110000']"
55903,1532457974.649770,0C6,8,"['72', 'AE', '88', 'F2', '7F', 'FF', 'BE', '29']",72AE88F27FFFBE29,"['01110010', '10101110', '10001000', '11110010', '01111111', '11111111', '10111110', '00101001']"
55912,1532457974.670600,0C6,8,"['72', 'C5', '89', '56', '7F', 'FF', 'A0', 'CB']",72C589567FFFA0CB,"['01110010', '11000101', '10001001', '01010110', '01111111', '11111111', '10100000', '11001011']"
55924,1532457974.670611,0C6,8,"['72', 'DC', '88', 'DE', '7F', 'FF', 'A2', '2B']",72DC88DE7FFFA22B,"['01110010', '11011100', '10001000', '11011110', '01111111', '11111111', '10100010', '00101011']"
55934,1532457974.670625,0C6,8,"['72', 'F1', '88', '70', '7F', 'FF', 'A4', '82']",72F188707FFFA482,"['01110010', '11110001', '10001000', '01110000', '01111111', '11111111', '10100100', '10000010']"
55947,1532457974.690857,0C6,8,"['73', '02', '87', '30', '7F', 'FF', 'A6', 'AF']",730287307FFFA6AF,"['01110011', '00000010', '10000111', '00110000', '01111111', '11111111', '10100110', '10101111']"
55958,1532457974.690864,0C6,8,"['73', '0F', '85', '6E', '7F', 'FF', 'A8', '64']",730F856E7FFFA864,"['01110011', '00001111', '10000101', '01101110', '01111111', '11111111', '10101000', '01100100']"
55970,1532457974.719060,0C6,8,"['73', '17', '83', 'D4', '7F', 'FF', 'AA', 'F6']",731783D47FFFAAF6,"['01110011', '00010111', '10000011', '11010100', '01111111', '11111111', '10101010', '11110110']"
55980,1532457974.719068,0C6,8,"['73', '1B', '81', 'FE', '7F', 'FF', 'AC', 'C8']",731B81FE7FFFACC8,"['01110011', '00011011', '10000001', '11111110', '01111111', '11111111', '10101100', '11001000']"
55992,1532457974.732302,0C6,8,"['73', '1B', '80', '78', '7F', 'FF', 'AE', '4D']",731B80787FFFAE4D,"['01110011', '00011011', '10000000', '01111000', '01111111', '11111111', '10101110', '01001101']"
56005,1532457974.732311,0C6,8,"['73', '1B', '80', '00', '7F', 'FF', 'B0', 'C3']",731B80007FFFB0C3,"['01110011', '00011011', '10000000', '00000000', '01111111', '11111111', '10110000', '11000011']"
56021,1532457974.759986,0C6,8,"['73', '19', '7F', 'BA', '7F', 'FF', 'B2', '0A']",73197FBA7FFFB20A,"['01110011', '00011001', '01111111', '10111010', '01111111', '11111111', '10110010', '00001010']"
56030,1532457974.759993,0C6,8,"['73', '15', '7E', '3E', '7F', 'FF', 'B4', '89']",73157E3E7FFFB489,"['01110011', '00010101', '01111110', '00111110', '01111111', '11111111', '10110100', '10001001']"
56042,1532457974.780368,0C6,8,"['73', '12', '7E', 'B6', '7F', 'FF', 'B6', '12']",73127EB67FFFB612,"['01110011', '00010010', '01111110', '10110110', '01111111', '11111111', '10110110', '00010010']"
56052,1532457974.780383,0C6,8,"['73', '12', '7F', '88', '7F', 'FF', 'B8', '3D']",73127F887FFFB83D,"['01110011', '00010010', '01111111', '10001000', '01111111', '11111111', '10111000', '00111101']"
56065,1532457974.780392,0C6,8,"['73', '12', '80', '00', '7F', 'FF', 'BA', 'C2']",731280007FFFBAC2,"['01110011', '00010010', '10000000', '00000000', '01111111', '11111111', '10111010', '11000010']"
56077,1532457974.800790,0C6,8,"['73', '12', '80', '00', '7F', 'FF', 'BC', 'C0']",731280007FFFBCC0,"['01110011', '00010010', '10000000', '00000000', '01111111', '11111111', '10111100', '11000000']"
56089,1532457974.800799,0C6,8,"['73', '11', '7F', 'F6', '7F', 'FF', 'BE', 'CA']",73117FF67FFFBECA,"['01110011', '00010001', '01111111', '11110110', '01111111', '11111111', '10111110', '11001010']"
56099,1532457974.821663,0C6,8,"['73', '11', '7F', 'D8', '7F', 'FF', 'A0', '06']",73117FD87FFFA006,"['01110011', '00010001', '01111111', '11011000', '01111111', '11111111', '10100000', '00000110']"
56111,1532457974.821673,0C6,8,"['73', '11', '80', '0A', '7F', 'FF', 'A2', 'D1']",7311800A7FFFA2D1,"['01110011', '00010001', '10000000', '00001010', '01111111', '11111111', '10100010', '11010001']"
56124,1532457974.841432,0C6,8,"['73', '12', '80', '50', '7F', 'FF', 'A4', '88']",731280507FFFA488,"['01110011', '00010010', '10000000', '01010000', '01111111', '11111111', '10100100', '10001000']"
56140,1532457974.841446,0C6,8,"['73', '12', '7F', 'F6', '7F', 'FF', 'A6', 'E1']",73127FF67FFFA6E1,"['01110011', '00010010', '01111111', '11110110', '01111111', '11111111', '10100110', '11100001']"
56149,1532457974.870181,0C6,8,"['73', '12', '80', '0A', '7F', 'FF', 'A8', 'CA']",7312800A7FFFA8CA,"['01110011', '00010010', '10000000', '00001010', '01111111', '11111111', '10101000', '11001010']"
56161,1532457974.870192,0C6,8,"['73', '12', '7F', 'F6', '7F', 'FF', 'AA', 'DD']",73127FF67FFFAADD,"['01110011', '00010010', '01111111', '11110110', '01111111', '11111111', '10101010', '11011101']"
56171,1532457974.870201,0C6,8,"['73', '12', '80', '0A', '7F', 'FF', 'AC', 'C6']",7312800A7FFFACC6,"['01110011', '00010010', '10000000', '00001010', '01111111', '11111111', '10101100', '11000110']"
56184,1532457974.890378,0C6,8,"['73', '12', '80', '00', '7F', 'FF', 'AE', 'CE']",731280007FFFAECE,"['01110011', '00010010', '10000000', '00000000', '01111111', '11111111', '10101110', '11001110']"
56195,1532457974.890388,0C6,8,"['73', '12', '7F', 'F6', '7F', 'FF', 'B0', 'D7']",73127FF67FFFB0D7,"['01110011', '00010010', '01111111', '11110110', '01111111', '11111111', '10110000', '11010111']"
56207,1532457974.911170,0C6,8,"['73', '12', '80', '0A', '7F', 'FF', 'B2', 'C0']",7312800A7FFFB2C0,"['01110011', '00010010', '10000000', '00001010', '01111111', '11111111', '10110010', '11000000']"
56217,1532457974.911178,0C6,8,"['73', '12', '80', '00', '7F', 'FF', 'B4', 'C8']",731280007FFFB4C8,"['01110011', '00010010', '10000000', '00000000', '01111111', '11111111', '10110100', '11001000']"
56229,1532457974.931850,0C6,8,"['73', '12', '7F', 'F6', '7F', 'FF', 'B6', 'D1']",73127FF67FFFB6D1,"['01110011', '00010010', '01111111', '11110110', '01111111', '11111111', '10110110', '11010001']"
56242,1532457974.931862,0C6,8,"['73', '12', '80', '0A', '7F', 'FF', 'B8', 'BA']",7312800A7FFFB8BA,"['01110011', '00010010', '10000000', '00001010', '01111111', '11111111', '10111000', '10111010']"
